filename,title,journal,date,test,hrRat,ipRat,userRat,creatorRat
IJCP-1994_Protecting_Irelands_Archaeological,Protecting Ireland's Archaeological Heritage,International Journal of Cultural Property,1994-06-15,0,0.999180903730007,0.0008190962699931011,0.050793650793650794,0.05396825396825397
JIPL-2017_Omani_Courts_Photographs,Through the eyes of Omani courts: Copyright protection of photographs Riyadh Al-Balushi*,Journal of Intellectual Property Law,2017-09-22,1,4.444332290662604e-09,0.9999999955556678,0.33157894736842103,0.3894736842105263
IJHS-2000_Horizons_Natural_Boundaries,Expanding Horizons: environmental and cultural values within natural boundaries,International Journal of Heritage Studies,2001-12-14,0,0.9996333883703438,0.0003666116296562874,0.030136986301369864,0.06575342465753424
IJCP-1995_Australias_Movable_Heritage,The Protection of Australia's Movable Cultural Heritage,International Journal of Cultural Property,1995-06-15,0,0.9999904939048697,9.50609513036776e-06,0.04145077720207254,0.07426597582037997
IJCP-2012_Recycling_Texts_Plagiarism,-,International Journal of Cultural Property,2012-11-30,0,0.008483700267421875,0.991516299732578,0.15780730897009967,0.19269102990033224
JWIP-1998_Regional_Commercial_Unions,The Role of Intellectual Property Law in Regional Commercial Unions,Journal of World Intellectual Property,1998-06-15,0,1.864344137687417e-07,0.9999998135655862,0.1513859275053305,0.18550106609808104
JWIP-2004_HR_IP_Conflict,Human Rights and Intellectual Property,Journal of World Intellectual Property,2004-06-15,0,1.0098258667899671e-05,0.9999899017413321,0.2897406989853439,0.38444193912063135
IJHS-2018_Archives_Recordkeepping_Manifesto,Inclusive archives and recordkeeping: towards a critical manifesto,International Journal of Heritage Studies,2018-01-31,1,0.834627491318475,0.16537250868152473,0.2808988764044944,0.1348314606741573
JWIP-2003_Preserving_Originality_Cyberspace,Preserving Originality in Cyberspace,Journal of World Intellectual Property,2003-06-15,0,7.601061916938935e-11,0.9999999999239895,0.2732049036777583,0.3362521891418564
JIPL-2008_Private_Copying_UK,Does private copying need an update in the UK? Jaime Espantaleo´n*,Journal of Intellectual Property Law,2008-02-09,0,7.412087989844198e-10,0.9999999992587912,0.2785234899328859,0.28691275167785235
JIPL-2012_Stems_Cell,Where now for stems cell patents? Scott Parker and Paul England*,Journal of Intellectual Property Law,2012-10-09,0,0.46885437135984337,0.5311456286401567,0.09174311926605505,0.22324159021406728
JIPL-2006_Contribution_Collaboration_Authorship,,Journal of Intellectual Property Law,2006-02-21,0,0.004750807679168462,0.9952491923208313,0.1970074812967581,0.36159600997506236
IJHS-2004_Measuring_Learning_Outcomes,Measuring Learning Outcomes in Museums Archives and Libraries: The Learning Impact Research Project (LIRP),International Journal of Heritage Studies,2004-04-28,0,0.46243119818259293,0.5375688018174071,0.18831942789034564,0.023837902264600714
IJHS-2013_Pit_Landascape_Scars,The pit: landscape scars as potential cultural tools,International Journal of Heritage Studies,2013-10-17,1,0.9999895061946195,1.049380538041768e-05,0.031654676258992806,0.051798561151079135
IJHS-2010_Analogue_Digital_Dynamics,From analogue to digital and back again: institutional dynamics of heritage innovation,International Journal of Heritage Studies,2010-09-28,0,0.9430006618419995,0.056999338158000616,0.07808564231738035,0.030226700251889168
JWIP-2001_Public_Pharmaceutical_SA,Public Interest versus the Pharmaceutical Industry's Monopoly in South Africa,Journal of World Intellectual Property,2001-06-15,0,3.00000089999998e-14,0.9999999999999699,0.1336116910229645,0.19206680584551147
JWIP-2000_Action_Agenda_Next_WTO,An Action Agenda for the Next Wto Round,Journal of World Intellectual Property,2000-06-15,0,0.5157917081303983,0.4842082918696016,0.0815956482320943,0.07071622846781506
IJCP-1996_Restitution_Israeli_Aspects,Restitution of Archaeological Artifacts: The Arab-Israeli Aspects,International Journal of Cultural Property,2010-02-25,0,0.9950555185886548,0.0049444814113451885,0.029038112522686024,0.08166969147005444
JWIP-2013_Gaps_Norms_Digital,Bridging the Gaps Between Social and Legal Norms Concerning Protection of Intellectual and Artistic Creations: On the Crisis of Copyright Law in the Digital Era,Journal of World Intellectual Property,2013-05-17,0,0.012340591094333634,0.9876594089056663,0.2061711079943899,0.22720897615708274
IJCP-2006_ICOM_Museum_Korea,ICOM Code of Ethics for Museums&#8212;As approved by the 21st  General Assembly of ICOM in Seoul Republic of Korea 8 October 2004,International Journal of Cultural Property,2006-06-15,0,0.9998811128696623,0.00011888713033772637,0.10975609756097561,0.06585365853658537
JIPL-2005_Domain_Property,,Journal of Intellectual Property Law,2005-11-08,0,3.2216967176324266e-10,0.9999999996778303,0.13829787234042554,0.1702127659574468
IJCP-1992_Cultural_Property_Rose,Cultural Property and Sufficient Interest: the Rose and the Globe sites,International Journal of Cultural Property,1992-06-15,0,0.9926156790368402,0.007384320963159741,0.03836317135549872,0.08951406649616368
IJCP-2012_Marine_Ecosystems_Micronesia,-,International Journal of Cultural Property,2012-07-26,0,0.8325859612087113,0.16741403879128863,0.04838709677419355,0.09057071960297766
IJCP-2000_Poverty_Documentary_Nigeria,The poverty of documentary heritage management in Nigeria,International Journal of Cultural Property,2000-08-14,0,0.9598671608061362,0.04013283919386381,0.05255878284923928,0.058091286307053944
JWIP-2009_Multilateralizing_TRIPS_Strategy,Multilateralizing TRIPs-Plus Agreements: Is the US Strategy a Failure?,Journal of World Intellectual Property,2009-04-07,0,2.620888940922867e-06,0.9999973791110591,0.1256544502617801,0.112565445026178
IJHS-2014_Unauthorising_Popular_Music,Unauthorising popular music heritage: outline of a critical framework,International Journal of Heritage Studies,2014-02-13,1,0.9959174261601567,0.004082573839843239,0.08379888268156424,0.1378026070763501
IJCP-1998_Heritage_Protection_Functionalism,-,International Journal of Cultural Property,1999-02-22,0,0.9999998119487745,1.880512256495327e-07,0.058394160583941604,0.170316301703163
JWIP-2012_Influence_Demographic_SriLanka,Influence of Demographic and Technical Profile on Success of Independent Inventors in Sri Lanka,Journal of World Intellectual Property,2012-12-03,0,0.46609816984266517,0.5339018301573348,0.07822085889570553,0.11349693251533742
IJCP-1992_Export_UK_Waverley,The Export Licensing Rules in the United Kingdom and the Waverley Criteria,International Journal of Cultural Property,1992-06-15,0,0.9544425456670034,0.04555745433299664,0.16775599128540306,0.25272331154684097
JWIP-1999_Pharma_India_TRIPS,The Pharmaceutical Industry in India,Journal of World Intellectual Property,1999-06-15,1,5.396005220621616e-11,0.99999999994604,0.10548523206751055,0.16666666666666666
JWIP-2000_Effects_Compulsory_Lecensing_Health,The Effects of Compulsory Licensing on Innovation and Access to Health Care,Journal of World Intellectual Property,2000-06-15,1,1.8394431272742225e-07,0.9999998160556872,0.11526717557251909,0.08396946564885496
IJCP-2016_Destruction_Syrian_Conflict,-,International Journal of Cultural Property,2016-02-20,0,0.9998931674251919,0.00010683257480822898,0.06927985414767548,0.09206927985414767
JWIP-2001_Benefits_TRIPS_Africa,Potential and Substantial Benefits of the Trips Agreement to the Member Countries of the African Intellectual Property Organization in the Patent Field,Journal of World Intellectual Property,2001-06-15,0,6.769189655396959e-11,0.9999999999323081,0.24085365853658536,0.35365853658536583
JWIP-2017_IP_Development_Validity,Intellectual property and development&#x2014;narratives and their empirical validity,Journal of World Intellectual Property,2017-05-06,0,0.5339672177916788,0.4660327822083213,0.1377072819033886,0.16149963950973323
IJHS-2017_White_Noise_Crowd,White noise: sound materiality and the crowd in contemporary heritage practice,International Journal of Heritage Studies,2016-12-28,1,0.9998004585736961,0.00019954142630383446,0.0944055944055944,0.04020979020979021
IJCP-2007_Sand_Exploration_Hominid,A Line in the Sand? Explorations of the Cultural Heritage Value of  Hominid Pongid and Robotid Artifacts,International Journal of Cultural Property,2007-08-28,0,0.9998314807164511,0.00016851928354892317,0.05426356589147287,0.03294573643410853
IJCP-2005_Trouble_Work_Intangible,Heritage Trouble: Recent Work on the Protection of Intangible  Cultural Property,International Journal of Cultural Property,2005-03-11,0,0.4527067310520758,0.5472932689479242,0.1341991341991342,0.16161616161616163
JWIP-2005_Protection_IP_WTO,Further Protection of Intellectual Property Rights in the Wto,Journal of World Intellectual Property,2006-02-13,0,2.769823297682036e-06,0.9999972301767024,0.05142857142857143,0.16285714285714287
JIPL-2015_Keep_Inn_Out,To keep INN or out Sachin Bindal and Amit Koli*,Journal of Intellectual Property Law,2015-09-07,0,4.0378073087696614e-09,0.9999999959621928,0.03374233128834356,0.0705521472392638
JWIP-2005_Biotechnology_Farmers_Developing,Biotechnology Intellectual Property Rights and the Rights of Farmers in Developing Countries,Journal of World Intellectual Property,2005-10-09,0,1.546337430019909e-06,0.9999984536625699,0.2608695652173913,0.33695652173913043
JIPL-2007_Prizes_European_Patent,Points and prizes or how to Play Your Cards Right at the European Patent Office1 Richard Howson*,Journal of Intellectual Property Law,2007-02-27,1,0.10726982907907796,0.892730170920922,0.04597701149425287,0.11494252873563218
JWIP-1999_Internationalization_Copyright_China,Internationalization and Upgrading of Copyright Legislation of the Mainland of China and Hong Kong,Journal of World Intellectual Property,1999-06-15,0,4.355527115193356e-13,0.9999999999995643,0.635,0.655
IJCP-2006_Revising_Heritage_Functional,Revising the Concept for Cultural Heritage: The Argument for a  Functional Approach,International Journal of Cultural Property,2006-11-06,0,0.9998758757403755,0.00012412425962460616,0.060941828254847646,0.12880886426592797
IJHS-1999_Franchising_Imperialism_Globalisation,,International Journal of Heritage Studies,1999-06-15,0,0.4447179135380853,0.5552820864619146,0.08064516129032258,0.14516129032258066
IJHS-2008_Media_Interaction_Place,The Social Production of Heritage through Cross‐media Interaction: Making Place for Place‐making,International Journal of Heritage Studies,2008-04-23,0,0.9999955884043228,4.4115956772184825e-06,0.08685968819599109,0.015590200445434299
IJCP-1994_China_Trade_Embargo,The People's Republic of China and the Illicit Trade in Cultural Property: Is the Embargo Approach the Answer?,International Journal of Cultural Property,1994-06-15,0,0.9999957136419478,4.286358052141627e-06,0.020242914979757085,0.10526315789473684
IJCP-2015_Pattern_Recognition_Regulation,-,International Journal of Cultural Property,2015-11-18,1,0.9799107372062444,0.02008926279375548,0.09954751131221719,0.1493212669683258
IJHS-2008_Conserving_Queens_Pier,Conserving Hong Kong’s Heritage: The Case of Queen’s Pier,International Journal of Heritage Studies,2008-10-31,0,0.9996614774445457,0.00033852255545433504,0.08492569002123142,0.07430997876857749
JIPL-2008_Patent_Damages_Europe,Patent damages: the European landscape Gregory J. Urbanchuk and James R. Tumbridge*,Journal of Intellectual Property Law,2008-08-14,0,1.5752228434116488e-06,0.9999984247771566,0.05325443786982249,0.1301775147928994
JWIP-2018_Informal_Protection_Productivity,Do formal and informal protection methods affect firms' productivity and financial performance?,Journal of World Intellectual Property,2018-06-01,1,0.07876289850047244,0.9212371014995276,0.029542920847268672,0.12263099219620958
IJHS-1999_Development_Yield_Management,,International Journal of Heritage Studies,1999-06-15,0,0.45361521521887194,0.5463847847811282,0.05343511450381679,0.06297709923664122
IJCP-2015_Indonesian_Inventory_Obligation,-,International Journal of Cultural Property,2015-04-21,1,0.9408276420880501,0.05917235791194984,0.05017921146953405,0.027479091995221028
IJHS-2001_Monument_British_France,In the Shadows of Monuments: the British League for the Reconstruction of the Devastated Areas of France,International Journal of Heritage Studies,2001-12-14,0,0.9996572302350022,0.0003427697649977141,0.020537124802527645,0.018957345971563982
IJCP-1993_Attribution_Claim_Objectivity,Attribution and the Claim to Objectivity,International Journal of Cultural Property,1993-06-15,1,0.9952671057340067,0.004732894265993239,0.05504587155963303,0.07033639143730887
IJCP-1993_Penal_Protection_Canada,Penal Protection of Cultural Property: The Canadian Approach,International Journal of Cultural Property,1993-06-15,0,0.6777481902446073,0.3222518097553927,0.01592356687898089,0.1751592356687898
JIPL-2014_International_Harmonization_Japan,International harmonization of the grace period: the experience of Japan Shohei Ishimaru and Yuichiro Nakaya*,Journal of Intellectual Property Law,2013-12-14,0,1.1354721326331204e-08,0.9999999886452786,0.0900562851782364,0.14071294559099437
JIPL-2006_Exhaustion_Importation_Turkish,,Journal of Intellectual Property Law,2006-06-28,0,5.313756280839379e-11,0.9999999999468625,0.3357664233576642,0.35766423357664234
JIPL-2018_Trumping_Marks_Nepal,-,Journal of World Intellectual Property,2019-01-10,0,0.0030521496276005207,0.9969478503723993,0.08695652173913043,0.10760869565217392
JWIP-2007_IP_US_FTA,Intellectual Property Rights in the Making: The Evolution of Intellectual Property Provisions in US Free Trade Agreements and Access to Medicine,Journal of World Intellectual Property,2007-11-26,0,5.5780290948944e-07,0.9999994421970906,0.13479623824451412,0.180773249738767
IJCP-2017_Rights_Indigeneity_Rastafari,-,International Journal of Cultural Property,2017-03-08,0,0.998793956024532,0.00120604397546794,0.10176125244618395,0.11154598825831702
IJCP-1994_US_Reconsiders_Hague,The United States Reconsiders the 1954 Hague Convention,International Journal of Cultural Property,1994-06-15,0,0.9990340227076443,0.0009659772923557662,0.02030456852791878,0.07614213197969544
IJHS-2018_Irreconcilable_Precarious_Tourism,An irreconcilable first-place: the precarious life of tourism and heritage in a southern European historic centre,International Journal of Heritage Studies,2017-12-09,0,0.999727303986554,0.00027269601344601286,0.03211009174311927,0.0481651376146789
JIPL-2008_Wikiship_Copyright,Authorship ownership wikiship: copyright in the twenty-first century Jeremy Phillips*,Journal of Intellectual Property Law,2008-11-11,0,5.8503761012445765e-08,0.9999999414962389,0.3732193732193732,0.5156695156695157
JWIP-2009_IP_Black_Olympic,China the Intellectual Property Black Hole Hosts the XXIX Olympiad: Measures the People's Republic of China Undertook to Secure the Protection of Olympic-related Intellectual Property Rights,Journal of World Intellectual Property,2009-03-17,0,0.012333247522630375,0.9876667524773693,0.1896838602329451,0.22462562396006655
JWIP-2004_Rhetoric_Realism_Benefit,Rhetoric Realism and Benefit-Sharing,Journal of World Intellectual Property,2004-06-15,0,0.007574257579094903,0.9924257424209051,0.12974683544303797,0.12658227848101267
IJCP-2005_Framework_Secretariat_Expression,Regional Framework for the Protection of Traditional Knowledge and  Expressions of Culture Secretariat of the Pacific Community: Model Law  for the Protection of Traditional Knowledge and Expressions of  Culture,International Journal of Cultural Property,2006-03-09,0,0.7449695431683978,0.2550304568316022,0.10333333333333333,0.25
IJCP-2015_Coownership_Preventing_Claims,-,International Journal of Cultural Property,2015-09-18,0,0.9995442215235253,0.00045577847647463514,0.03949730700179533,0.03052064631956912
JIPL-2005_Trademark_Transit_Cacophony,,Journal of Intellectual Property Law,2005-11-08,1,4.370925525781707e-07,0.9999995629074474,0.1716171617161716,0.1782178217821782
IJCP-1999_Patent_Landscape_Dichotomizing,How do you patent a landscape? The perils of dichotomizing cultural and intellectual property,International Journal of Cultural Property,1999-11-02,1,0.9964579014426139,0.0035420985573859903,0.14382632293080055,0.20488466757123475
IJHS-2015_Heritage_Diplomacy,Heritage diplomacy,International Journal of Heritage Studies,2015-09-26,1,0.9999985868656266,1.4131343734916486e-06,0.03422619047619048,0.03720238095238095
IJHS-2006_Quedlinburg_Transformations_Germany,Quedlinburg—10 Years on the World Heritage List: East–West Transformations of a Small Historic Town in Central Germany,International Journal of Heritage Studies,2006-01-26,1,0.9998336098644462,0.000166390135553777,0.029661016949152543,0.06638418079096045
IJCP-2011_Climate_Dimension_Protection,-,International Journal of Cultural Property,2011-12-12,0,0.994307514355806,0.005692485644193916,0.05406698564593301,0.042583732057416265
IJHS-2016_Cannes_Film_Festival,Making heritage at the Cannes Film Festival,International Journal of Heritage Studies,2016-09-02,1,0.898662094921998,0.10133790507800203,0.02781289506953224,0.040455120101137804
IJHS-2009_Resonant_Materiality_Remembering,Resonant Materiality and Violent Remembering: Archaeology Memory and Bombing,International Journal of Heritage Studies,2009-02-10,0,0.9997054821143014,0.0002945178856986481,0.029925187032418952,0.02743142144638404
JWIP-2010_Patenting_Nanotechnology_Regulation,-,Journal of World Intellectual Property,2009-12-17,1,0.018640314222475394,0.9813596857775245,0.09353233830845771,0.1383084577114428
IJHS-2015_Pilgrimage_Devotional_Practices,Pilgrimage devotional practices and the consumption of sacred places in ancient Egypt and contemporary Syria,International Journal of Heritage Studies,2015-02-13,1,0.9999476585812431,5.234141875689916e-05,0.04056437389770723,0.029982363315696647
IJHS-1998_Dracula_Heritage_Marketing,,International Journal of Heritage Studies,1998-06-15,0,0.45232626580862095,0.547673734191379,0.029197080291970802,0.04562043795620438
JIPL-2011_IP_Issues_Chess,Intellectual property issues in chess games Alisa Melekhina and Neal Orkin*,Journal of Intellectual Property Law,2011-09-21,0,0.4538588991981297,0.5461411008018702,0.25925925925925924,0.3148148148148148
IJHS-2012_Diversity_Management_Rights,Cultural diversity cultural heritage and human rights: towards heritage management as human rights-based cultural practice,International Journal of Heritage Studies,2012-04-12,0,0.9999830964425241,1.6903557475782334e-05,0.26587301587301587,0.2857142857142857
IJHS-1998_Pullman_Illinois_Community,,International Journal of Heritage Studies,1998-06-15,1,0.9956778871534875,0.0043221128465125574,0.02617801047120419,0.0506108202443281
JWIP-2007_IP_China_Ratios,Intellectual Property System in China: A Study of the Grant Lags and Ratios,Journal of World Intellectual Property,2007-01-22,0,0.23567582922557187,0.764324170774428,0.043478260869565216,0.057655954631379965
IJHS-2005_Discontent_Industrial_History,Serving Up Culture: Heritage and its Discontents at an Industrial History Site,International Journal of Heritage Studies,2005-11-05,1,0.9999992974235572,7.025764428078928e-07,0.056555269922879174,0.07969151670951156
JIPL-2012_Dataco_Yahoo_ECJ,Football Dataco v Yahoo! Implications of the ECJ judgment David Rose and Nina O’Sullivan*,Journal of Intellectual Property Law,2012-11-23,0,2.411608775614892e-07,0.9999997588391224,0.27548209366391185,0.38016528925619836
IJHS-1997_Tourism_Management_Mali,,International Journal of Heritage Studies,1997-06-15,0,0.9985079214150167,0.0014920785849834453,0.041025641025641026,0.035897435897435895
JIPL-2006_Deal_Tales_Tabloids,,Journal of Intellectual Property Law,2005-12-23,0,0.0542960836613826,0.9457039163386174,0.17721518987341772,0.20253164556962025
IJCP-1996_Statutes_Limitations_Art,The Case Against Statutes of Limitations for Stolen Art,International Journal of Cultural Property,2010-02-25,0,0.5674931111720187,0.43250688882798116,0.07790549169859515,0.06768837803320563
JIPL-2011_Ad_Cryptic_Certainty,-,Journal of Intellectual Property Law,2010-12-24,0,0.46386461907061566,0.5361353809293845,0.042821158690176324,0.06801007556675064
JIPL-2017_Due_Cause,Due cause Ilanah Fhima*,Journal of Intellectual Property Law,2017-11-16,1,0.0032409074754160207,0.9967590925245838,0.039647577092511016,0.07709251101321586
IJHS-2003_Obsolescence_Police_Precincts,The Threat of Obsolescence to Police Precincts on the Heritage 'Beat',International Journal of Heritage Studies,2003-05-01,0,0.4437933204042853,0.5562066795957146,0.06382978723404255,0.07712765957446809
JIPL-2012_Bayh_Dole,Bayh-Dole: statute regulation and implications for government contractors Bart A. Gerstenblith and Scott J. Popma*,Journal of Intellectual Property Law,2012-06-07,0,0.0067871679216092865,0.9932128320783907,0.2316715542521994,0.3020527859237537
IJHS-2007_Watson_Forgetting_Canadian,A Monument’s Work is Never Done: The Watson Monument Memory and Forgetting in a Small Canadian City,International Journal of Heritage Studies,2007-02-07,0,0.4555723466724868,0.5444276533275133,0.029075804776739357,0.03842159916926272
IJHS-2010_Tropes_Texan_Trauma,Tropes of a Texan trauma: monumental Dallas after John F. Kennedy,International Journal of Heritage Studies,2010-09-28,1,0.9995901682550377,0.0004098317449623288,0.04892367906066536,0.029354207436399216
JIPL-2017_Leviews_CJEU_Reprography,Levies in EU copyright law: an overview of the CJEU’s judgments on the fair compensation of private copying and reprography Alexandre L. Dias Pereira*,Journal of Intellectual Property Law,2017-07-11,0,0.483534334315021,0.5164656656849789,0.19144144144144143,0.3108108108108108
JIPL-2015_Freeriding_Publishing_Europe,Is there free-riding? A comparative analysis of the problem of protecting publishing materials online in Europe1 Silvia Scalzini*,Journal of Intellectual Property Law,2015-05-12,0,2.2281485004894322e-06,0.9999977718514995,0.25512104283054005,0.21973929236499068
IJHS-2011_Rennell_Mosunderstandings_Inconsistecies,East Rennell World Heritage Site: misunderstandings inconsistencies and opportunities in the implementation of the World Heritage Convention in the Pacific Islands,International Journal of Heritage Studies,2011-12-01,1,0.999691707514017,0.0003082924859830118,0.05197505197505198,0.09355509355509356
JWIP-2009_Designing_IP_Institutions,-,Journal of World Intellectual Property,2009-09-14,0,4.41331018184456e-12,0.9999999999955868,0.1872146118721461,0.2009132420091324
IJHS-2005_Rethinking_Ainu_Japan,Rethinking Ainu Heritage: A Case Study of an Ainu Settlement in Hokkaido Japan,International Journal of Heritage Studies,2005-06-06,0,0.9865996731597055,0.013400326840294394,0.057065217391304345,0.059782608695652176
JWIP-2011_Synthesis_US_India,Patenting PublicFunded Research for Technology Transfer: A ConceptualEmpirical Synthesis of US Evidence and Lessons for India,Journal of World Intellectual Property,2010-12-04,0,9.135164338454377e-10,0.9999999990864836,0.369281045751634,0.14814814814814814
IJHS-2012_History_Castle_Warsaw,Constructing a ‘monument of national history and culture' in Poland: the case of the Royal Castle in Warsaw,International Journal of Heritage Studies,2012-08-31,1,0.8604402834596298,0.13955971654037033,0.013824884792626729,0.018433179723502304
IJCP-1995_Licit_Traffic_Arts,Licit International Traffic in Cultural Objects for Art's Sake,International Journal of Cultural Property,1995-06-15,0,0.44738422505920594,0.5526157749407941,0.06967213114754098,0.14344262295081966
JIPL-2013_Initial_Interest_Confusion,Initial interest confusion Ilanah Simon Fhima*,Journal of Intellectual Property Law,2013-03-15,0,0.46353376853548467,0.5364662314645156,0.030303030303030304,0.09427609427609428
IJHS-2004_Pride_Passion_Service,Heritage: Pride or passion product or service?,International Journal of Heritage Studies,2004-07-06,0,0.9974211531259062,0.002578846874093689,0.020884520884520884,0.06633906633906633
JIPL-2009_Reasserting_Privacy_Doomsday,Re-asserting ‘privacy’ as a protectable interest: Warren and Brandeis confront the ‘First-Amendment Doomsday Machine’ Robert M. Kunstadt and Ilaria Maggioni*,Journal of Intellectual Property Law,2009-12-22,0,0.01760130109404572,0.9823986989059543,0.19452054794520549,0.23013698630136986
JWIP-2019_Open_Collaborative_Creation,Public open collaborative creation (POCC): A new archetype of authorship?,Journal of World Intellectual Property,2019-03-06,0,0.5052957669435569,0.494704233056443,0.19479048697621745,0.25141562853907135
JIPL-2014_Valuing_Footsteps_Indigenous,Valuing footsteps—towards a valuation model of indigenous knowledge and cultural expression for the sustainability of indigenous people’s culture Brian Burﬁtt and Marion Heathcote*,Journal of Intellectual Property Law,2014-04-12,1,0.9961295696271448,0.0038704303728551784,0.15121951219512195,0.1902439024390244
JIPL-2014_New_Zealand_Wai,New Zealand: Wai 262 report and after Barbara Sullivan and Lynell Tuffery-Huria*,Journal of Intellectual Property Law,2014-04-12,0,0.09876513322356648,0.9012348667764334,0.15087719298245614,0.17192982456140352
JIPL-2017_Biobank_Research_Obscurity,Biobank-related research and intellectual property rights: deconstructing the obscurity Rajam Neethu*,Journal of Intellectual Property Law,2017-04-11,0,0.003982501474749586,0.9960174985252503,0.29796511627906974,0.19476744186046513
JWIP-2002_WTO_Jurisprudence_Asbesos,Non-Trade Concerns and the Wto Jurisprudence in the Asbestos Case,Journal of World Intellectual Property,2002-06-15,1,1.2937756647058238e-05,0.999987062243353,0.023706896551724137,0.07543103448275862
IJHS-2016_Inside_Out_Upside,All that we are  heritage inside out and upside down,International Journal of Heritage Studies,2016-06-07,1,0.9999994468578912,5.531421087711445e-07,0.06636155606407322,0.06864988558352403
IJCP-1998_Fundamental_Aims_Property,-,International Journal of Cultural Property,1999-02-22,1,0.9999991194235222,8.805764777663934e-07,0.06015037593984962,0.15037593984962405
JIPL-2018_Homemade_Fake_Fashion,The new era of home-made fake fashion: the phenomenon of home-sewn copies and the possibilities for fashion houses to take advantage Heidi Ha¨rko¨nen*,Journal of Intellectual Property Law,2018-10-16,0,5.736433499152678e-09,0.9999999942635664,0.14102564102564102,0.1282051282051282
JWIP-2011_Woods_Patent_Purpose,Not Seeing the Woods for the Trees: Is the Patent System Still Fit for Purpose?,Journal of World Intellectual Property,2011-06-20,1,6.914393830614931e-08,0.9999999308560616,0.10822510822510822,0.15151515151515152
IJHS-2011_Mockery_Labour_Potteries,In the spirit of self-mockery? Labour heritage and identity in the Potteries,International Journal of Heritage Studies,2011-06-23,0,0.9999990033449059,9.966550942308655e-07,0.059050064184852376,0.03080872913992298
IJCP-2010_Justifying_Criticizing_Removals,Justifying and Criticizing the Removals of Antiquities in Ottoman Lands: Tracking the Sigeion Inscription,International Journal of Cultural Property,2010-10-28,0,0.9997869840958957,0.00021301590410430704,0.0193756727664155,0.021528525296017224
IJHS-2010_Community_Motivation_Authority,The politics of community heritage: motivations authority and control,International Journal of Heritage Studies,2010-01-30,1,0.9999640921663918,3.590783360822388e-05,0.08244680851063829,0.0797872340425532
JIPL-2016_Ceilings_Trademark_Protection,Ceilings for trade mark protection: some thoughts on s 92 TMA 1994,Journal of Intellectual Property Law,2016-09-27,0,0.4731885360904943,0.5268114639095056,0.1069182389937107,0.1320754716981132
JWIP-2017_Technology_Transfer_TRIPS,-,Journal of World Intellectual Property,2017-06-26,1,0.006083325488192678,0.9939166745118073,0.1163101604278075,0.08288770053475936
