word/phrase,value,class
combination,3,hr
cannot,3,hr
immediately,3,hr
existence,3,hr
understood,3,hr
dimension,3,hr
effort,3,hr
pp-,3,hr
missing,3,hr
broader,3,hr
support,3,hr
enable,3,hr
isolated,3,hr
without,3,hr
change,3,hr
decision,3,hr
produce,3,hr
considerable,3,hr
open,3,hr
reveal,3,hr
find,3,hr
viewed,3,hr
function,3,hr
within,3,hr
removed,3,hr
tourism,3,hr
simply,3,hr
property,3,hr
held,3,hr
mayor,3,hr
initial,3,hr
consequent,3,hr
path,3,hr
unsuitable,3,hr
perceived,3,hr
appropriate,3,hr
sufficient,3,hr
creates,3,hr
protected,3,hr
conflicting,3,hr
second,3,hr
regarded,3,hr
must,3,hr
reaction,3,hr
philosophical,3,hr
mostly,3,hr
attitude,3,hr
resulting,3,hr
activity,3,hr
manner,3,hr
perhaps,3,hr
union,3,hr
reservoir,3,hr
evolution,3,hr
stage,3,hr
block,3,hr
coexistence,3,hr
old,3,hr
discussion,3,hr
diversity,3,hr
adaptation,3,hr
dominant,3,hr
country,3,hr
body,3,hr
online,2,hr
citing,2,hr
article,2,hr
full,2,hr
access,2,hr
found,2,hr
word,2,hr
come,2,hr
research,2,hr
land-use,2,hr
focus,2,hr
analysis,2,hr
success,2,hr
phenomenon,2,hr
rich,2,hr
south,2,hr
ensure,2,hr
start,2,hr
significant,2,hr
like,2,hr
global,2,hr
always,2,hr
concerning,2,hr
divided,2,hr
'economic',2,hr
current,2,hr
indicates,2,hr
changed,2,hr
hand,2,hr
growth,2,hr
interest,2,hr
austria,2,hr
range,2,hr
zone,2,hr
sea,2,hr
via,2,hr
able,2,hr
necessary,2,hr
stream,2,hr
frontier,2,hr
pool,2,hr
qualified,2,hr
low,2,hr
fertility,2,hr
number,2,hr
qualification,2,hr
government,2,hr
intervention,2,hr
improve,2,hr
efficiency,2,hr
income,2,hr
distribution,2,hr
stable,2,hr
providing,2,hr
standard,2,hr
effect,2,hr
typical,2,hr
determine,2,hr
act,2,hr
overcome,2,hr
depends,2,hr
cost,2,hr
assistance,2,hr
emergence,2,hr
one-dimensional,2,hr
help,2,hr
allow,2,hr
using,2,hr
existing,2,hr
legislative,2,hr
tool,2,hr
disadvantage,2,hr
short-term,2,hr
remain,2,hr
benefit,2,hr
clear,2,hr
individual,2,hr
le,2,hr
end,2,hr
dam,2,hr
construction,2,hr
desirable,2,hr
ideal,2,hr
'local,2,hr
limitation,2,hr
investment,2,hr
service,2,hr
spa,2,hr
people,2,hr
inhabitant,2,hr
world,2,hr
population,2,hr
resulted,2,hr
traditional,2,hr
imposed,2,hr
fact,2,hr
combined,2,hr
frame,2,hr
history,2,hr
year,2,hr
right,2,hr
powerful,2,hr
influence,2,hr
restriction,2,hr
derived,2,hr
participant,2,hr
expert,2,hr
chain,2,hr
subsequent,2,hr
returned,2,hr
arising,2,hr
method,2,hr
businessmen,2,hr
indeed,2,hr
apartment,2,hr
therefore,2,hr
exacerbates,2,hr
would-be,2,hr
parking,2,hr
wealth,2,hr
predisposition,2,hr
prague,2,hr
side,2,hr
forest,2,hr
ambition,2,hr
park's,2,hr
ownership,2,hr
interaction,2,hr
produced,2,hr
quite,2,hr
enabling,2,hr
either,2,hr
answer,2,hr
objective,2,hr
thus,2,hr
differing,2,hr
though,2,hr
arise,2,hr
consider,2,hr
transformation,2,hr
core,2,hr
marked,2,hr
diagram,2,hr
identical,2,hr
differ,2,hr
expansion,2,hr
concept,2,hr
programme,2,hr
seem,2,hr
validity,2,hr
taken,2,hr
compatible,2,hr
mainly,2,hr
lipno,2,hr
first,2,hr
suggest,2,hr
historical,2,hr
concentrate,2,hr
later,2,hr
creation,2,hr
opposite,2,hr
expand,2,hr
position,2,hr
suggests,2,hr
would,2,hr
continued,2,hr
pure,2,hr
absolute,2,hr
normally,2,hr
concrete,2,hr
certain,2,hr
scale,2,hr
qualitative,2,hr
make,2,hr
best,2,hr
preserving,2,hr
technological,2,hr
period,2,hr
still,2,hr
permanent,2,hr
sometimes,2,hr
currently,2,hr
repository,2,hr
rural,2,hr
non-dominant,2,hr
identity,2,hr
museum,2,hr
already,2,hr
exist,2,hr
presented,2,hr
ethic,2,hr
thinking,2,hr
force,2,hr
ecology,2,hr
nondominant,2,hr
complete,2,hr
even,2,hr
dictate,2,hr
importance,2,hr
particular,2,hr
responsible,2,hr
institution,2,hr
print,1,hr
homepage,1,hr
httpwwwtandfonlinecomloirjhs,1,hr
cite,1,hr
link,1,hr
httpsdoiorg,1,hr
published,1,hr
apr,1,hr
submit,1,hr
key,1,hr
•umava,1,hr
bartos,1,hr
guide,1,hr
project,1,hr
abstract,1,hr
following,1,hr
identifies,1,hr
accompanying,1,hr
methodology,1,hr
successful,1,hr
statement,1,hr
bit,1,hr
game,1,hr
matter,1,hr
speak,1,hr
superiority,1,hr
periphery,1,hr
superior,1,hr
'ecological',1,hr
europe,1,hr
hope,1,hr
protecting,1,hr
mainspring,1,hr
generally,1,hr
crisis,1,hr
pushed,1,hr
margin,1,hr
located,1,hr
bordering,1,hr
germany,1,hr
roughly,1,hr
km,1,hr
plateau,1,hr
prevalent,1,hr
entire,1,hr
belongs,1,hr
cool,1,hr
climate,1,hr
average,1,hr
annual,1,hr
temperature,1,hr
degree,1,hr
celsius,1,hr
watershed,1,hr
black,1,hr
danube,1,hr
north,1,hr
elbe,1,hr
proclaimed,1,hr
thereby,1,hr
giving,1,hr
higher,1,hr
intellect,1,hr
ltd,1,hr
report,1,hr
understand,1,hr
'marginal',1,hr
play,1,hr
origin,1,hr
marcher,1,hr
notably,1,hr
post-communist,1,hr
state,1,hr
mountainous,1,hr
comparative,1,hr
small,1,hr
poorly,1,hr
soil,1,hr
poor,1,hr
availability,1,hr
technical,1,hr
insufficient,1,hr
production,1,hr
iumava,1,hr
fit,1,hr
almost,1,hr
criterion,1,hr
weak,1,hr
^umava,1,hr
citizen,1,hr
restricted,1,hr
decision-making,1,hr
expression,1,hr
imperfectly,1,hr
functioning,1,hr
inflation,1,hr
unemployment,1,hr
inefficiency,1,hr
caused,1,hr
fully,1,hr
exploit,1,hr
attempting,1,hr
correct,1,hr
characterised,1,hr
briefly,1,hr
justice,1,hr
society's,1,hr
applied,1,hr
exploitation,1,hr
reduce,1,hr
injustice,1,hr
equal,1,hr
chance,1,hr
gain,1,hr
job,1,hr
comparable,1,hr
living,1,hr
police,1,hr
offset,1,hr
cycle,1,hr
seek,1,hr
done,1,hr
comparing,1,hr
developmental,1,hr
limiting,1,hr
removing,1,hr
similarity,1,hr
cost-benefit,1,hr
working,1,hr
sadler,1,hr
cox,1,hr
sociopolitical,1,hr
context',1,hr
addition,1,hr
serve,1,hr
overcoming,1,hr
introduce,1,hr
subsidy,1,hr
pragmatic,1,hr
single,1,hr
increase,1,hr
satisfaction,1,hr
simplified,1,hr
complicated,1,hr
instance,1,hr
supplied,1,hr
sociology,1,hr
relatively,1,hr
fast,1,hr
controlling,1,hr
comprehending,1,hr
sphere,1,hr
administrative,1,hr
unanticipated,1,hr
accompany,1,hr
suggested,1,hr
evoke,1,hr
interrelated,1,hr
offered,1,hr
rare,1,hr
unlikely,1,hr
healthy,1,hr
air,1,hr
drinking,1,hr
water,1,hr
payment,1,hr
appear,1,hr
costed,1,hr
profit,1,hr
rarely,1,hr
respect,1,hr
cure,1,hr
symptom,1,hr
investigate,1,hr
altogether,1,hr
unable,1,hr
predominance,1,hr
perspective,1,hr
managerial,1,hr
socially,1,hr
mission',1,hr
limitations',1,hr
external,1,hr
implemented,1,hr
imaginary,1,hr
shortcomings',1,hr
disappeared,1,hr
&imava,1,hr
manifest,1,hr
deficiency,1,hr
developing,1,hr
infrastructure,1,hr
making,1,hr
waste,1,hr
tip,1,hr
investing,1,hr
starting,1,hr
business,1,hr
agriculture,1,hr
sector,1,hr
sparsely,1,hr
settled,1,hr
enough,1,hr
implement,1,hr
evacuation,1,hr
numerous,1,hr
german-speaking,1,hr
war,1,hr
meant,1,hr
loss,1,hr
connectedness,1,hr
good,1,hr
husbandry,1,hr
adversely,1,hr
affected,1,hr
security,1,hr
requirement,1,hr
encourage,1,hr
post-war,1,hr
settlement,1,hr
krkonose,1,hr
podyji,1,hr
wording,1,hr
allows,1,hr
ambiguous,1,hr
'fiiiv,1,hr
irri,1,hr
moordm,1,hr
grass,1,hr
stanava,1,hr
tarn,1,hr
high,1,hr
unfinished,1,hr
privatisation,1,hr
last,1,hr
sixty,1,hr
great,1,hr
clarity,1,hr
dealing,1,hr
recreational,1,hr
unstable,1,hr
communication,1,hr
administration,1,hr
stake,1,hr
holder,1,hr
rule,1,hr
impose,1,hr
identifying,1,hr
mentioned,1,hr
workshop,1,hr
vimperk,1,hr
among,1,hr
member,1,hr
return,1,hr
know-how,1,hr
repeat,1,hr
opcit,1,hr
rise,1,hr
figa,1,hr
^^m,1,hr
loop,1,hr
knowhow,1,hr
emerging,1,hr
&unava,1,hr
exemplar,1,hr
closely,1,hr
direct,1,hr
input,1,hr
money,1,hr
accordance,1,hr
intended,1,hr
entrepreneur,1,hr
enthusiasm,1,hr
immigration,1,hr
plenty,1,hr
settle,1,hr
reject,1,hr
furthermore,1,hr
emigration,1,hr
young,1,hr
emigrant,1,hr
markedly,1,hr
younger,1,hr
immigrant,1,hr
meadow,1,hr
specie,1,hr
£umava,1,hr
actual,1,hr
betwen,1,hr
non-conflicting,1,hr
together,1,hr
blazek,1,hr
explication,1,hr
popper,1,hr
enemy,1,hr
london,1,hr
routledge,1,hr
kegan,1,hr
paul,1,hr
housing,1,hr
flat,1,hr
conservative,1,hr
obstacle,1,hr
owner,1,hr
similarly,1,hr
farmer,1,hr
fanners,1,hr
accept,1,hr
amount,1,hr
manager,1,hr
outstanding,1,hr
turn,1,hr
organised,1,hr
unit,1,hr
referred,1,hr
socio-cultural,1,hr
belong,1,hr
geographical,1,hr
adherent,1,hr
live,1,hr
person,1,hr
hold,1,hr
depending,1,hr
location,1,hr
knowledge,1,hr
'hidden,1,hr
predispositions',1,hr
uncover,1,hr
ask,1,hr
answered,1,hr
arises,1,hr
generated,1,hr
concern,1,hr
preferred,1,hr
style,1,hr
etc,1,hr
thought,1,hr
little,1,hr
scientist,1,hr
dealt,1,hr
extremely,1,hr
identify,1,hr
mutual,1,hr
proffered,1,hr
build,1,hr
ignored,1,hr
give,1,hr
emphasis,1,hr
react,1,hr
quickly,1,hr
area's,1,hr
circumstance,1,hr
difficult,1,hr
language,1,hr
deployed,1,hr
sociological,1,hr
schematically,1,hr
marginalised,1,hr
given,1,hr
called,1,hr
character,1,hr
determined,1,hr
becomes,1,hr
intense,1,hr
enlargement,1,hr
opposed,1,hr
depend,1,hr
over-arching,1,hr
increased,1,hr
hj,1,hr
jumava,1,hr
reflected,1,hr
wide,1,hr
provenance,1,hr
association,1,hr
better,1,hr
relate,1,hr
territorial,1,hr
represents,1,hr
official,1,hr
describe,1,hr
complexity,1,hr
focused,1,hr
improving,1,hr
enhancing,1,hr
prosperity,1,hr
connection,1,hr
damage,1,hr
written,1,hr
updated,1,hr
dramatic,1,hr
intervening,1,hr
care,1,hr
strongly,1,hr
conservationist,1,hr
solely,1,hr
trilateral,1,hr
considers,1,hr
designated,1,hr
southern,1,hr
wider,1,hr
includes,1,hr
bayerischerwald,1,hr
unfortunately,1,hr
advisory,1,hr
compromise,1,hr
emanating,1,hr
berlin,1,hr
munich,1,hr
vienna,1,hr
aided,1,hr
trebly,1,hr
bavarian,1,hr
insiders',1,hr
examined,1,hr
considering,1,hr
arose,1,hr
proclamation,1,hr
health,1,hr
£umava's,1,hr
regional,1,hr
^umava's,1,hr
large,1,hr
water-based,1,hr
jfumava,1,hr
demonstrates,1,hr
left,1,hr
unanswered,1,hr
nothing,1,hr
unified,1,hr
responsibility,1,hr
ought,1,hr
probable,1,hr
prosper,1,hr
concentrating,1,hr
region's,1,hr
towards,1,hr
stabilised,1,hr
evolutionary,1,hr
developed,1,hr
formerly,1,hr
lb,1,hr
centralise,1,hr
older,1,hr
decay,1,hr
recognised,1,hr
move,1,hr
another,1,hr
ha,1,hr
happen,1,hr
deposit,1,hr
raw,1,hr
material,1,hr
discovered,1,hr
merely,1,hr
extension,1,hr
once-marginal,1,hr
begin,1,hr
rest,1,hr
lib,1,hr
described,1,hr
simplification,1,hr
neither,1,hr
danger,1,hr
isolation,1,hr
juxtaposition,1,hr
opposing,1,hr
contains,1,hr
opinion,1,hr
pulsary,1,hr
-marginal,1,hr
onew,1,hr
town,1,hr
sought,1,hr
technique,1,hr
associated,1,hr
intuitively,1,hr
detailed,1,hr
encouraged,1,hr
platform,1,hr
identification,1,hr
precise,1,hr
obscured,1,hr
overt,1,hr
agenda,1,hr
represented,1,hr
intensive,1,hr
writer,1,hr
accumulation,1,hr
nonbiological,1,hr
deal,1,hr
composed,1,hr
close,1,hr
leopold's,1,hr
opposition,1,hr
viewpoint,1,hr
distinct,1,hr
equilibrium,1,hr
ever,1,hr
accumulated,1,hr
develops,1,hr
variable,1,hr
speed,1,hr
multi-dimensional,1,hr
creating,1,hr
anew,1,hr
forgetting,1,hr
others,1,hr
put,1,hr
eg,1,hr
greatest,1,hr
prepared,1,hr
reply,1,hr
geography,1,hr
certainly,1,hr
helped,1,hr
create,1,hr
commonplace,1,hr
reason,1,hr
survival,1,hr
urban,1,hr
site,1,hr
sufficiently,1,hr
mirroring,1,hr
biological,1,hr
reservation,1,hr
open-air,1,hr
folk,1,hr
architecture,1,hr
eco-museums,1,hr
sightseeing,1,hr
visitor,1,hr
facade,1,hr
managing,1,hr
berkers,1,hr
folke,1,hr
capital',1,hr
meeting,1,hr
aug,1,hr
stockholm,1,hr
shorter,1,hr
version,1,hr
appeared,1,hr
bennett,1,hr
transition,1,hr
anthropology,1,hr
york,1,hr
pergamon,1,hr
hawley,1,hr
ecology',1,hr
netting,1,hr
illinois,1,hr
waveland,1,hr
vaughan,1,hr
ethics',1,hr
policy,1,hr
outlook,1,hr
delaware,1,hr
leopold,1,hr
approaching,1,hr
sustainability',1,hr
proceeding,1,hr
inaugural,1,hr
conference,1,hr
european,1,hr
branch,1,hr
universite,1,hr
de,1,hr
versailles,1,hr
tome,1,hr
session,1,hr
pp,1,hr
normal,1,hr
everyday,1,hr
carrier,1,hr
fundamental,1,hr
misunderstanding,1,hr
discussing,1,hr
restoration,1,hr
back,1,hr
dominance,1,hr
never,1,hr
conservation,1,hr
reconstruction,1,hr
inevitable,1,hr
flourish,1,hr
geographically,1,hr
mentally,1,hr
transform,1,hr
becoming,1,hr
driving,1,hr
collapse,1,hr
socioeconomic,1,hr
shown,1,hr
speculation,1,hr
raise,1,hr
evidence,1,hr
revised,1,hr
virtually,1,hr
price,1,hr
acting,1,hr
overarching,1,hr
pertains,1,hr
deeper,1,hr
clearly,1,hr
in-migration,1,hr
comparison,1,hr
tends,1,hr
outcome,1,hr
deliberate,1,hr
counter-culture,1,hr
lastly,1,hr
valuation,1,hr
neoclassical,1,hr
theory,1,hr
externality,1,hr
endnote,1,hr
thank,1,hr
colleague,1,hr
gottlieb,1,hr
josef,1,hr
maxa,1,hr
helpful,1,hr
comment,1,hr
cooperation,1,hr
grateful,1,hr
gained,1,hr
conclusion,1,hr
according,1,hr
regard,1,hr
distinguishing,1,hr
entrepreneurship,1,hr
identified,1,hr
heart,1,hr
denominator,1,hr
locally,1,hr
relevant,1,hr
step,1,hr
leading,1,hr
realisation,1,hr
offer,1,hr
needed,1,hr
analyse,1,hr
worst,1,hr
presence,1,hr
independent,1,hr
synthesis,1,hr
preference,1,hr
protectionist,1,hr
formulation,1,hr
hardly,1,hr
expected,1,hr
emanate,1,hr
whose,1,hr
defined,1,hr
provides,1,hr
mechanical,1,hr
reproduction,1,hr
repetition,1,hr
accommodation,1,hr
course,1,hr
look,1,hr
toward,1,hr
man,1,hr
pollution,1,hr
energy,1,hr
industrial,1,hr
