word/phrase,value,class
discussion,50,ip
commercial,50,ip
much,50,ip
patented,50,ip
technological,50,ip
yet,50,ip
framework,50,ip
proceeding,50,ip
judgment,49,ip
australian,49,ip
beyond,49,ip
determine,49,ip
mechanism,49,ip
often,49,ip
factor,49,ip
exclude,49,ip
recent,49,ip
disclosure,49,ip
element,49,ip
solution,49,ip
several,49,ip
ﬁrms,49,ip
december,49,ip
device,48,ip
patentability,48,ip
far,48,ip
website,48,ip
yes,48,ip
concern,47,ip
comment,47,ip
patentee,47,ip
science,47,ip
co,46,ip
type,46,ip
implementation,46,ip
first,46,ip
drawing,46,ip
grant,46,ip
february,46,ip
generally,46,ip
meeting,46,ip
swiss,46,ip
prosecution,46,ip
ie,45,ip
producer,45,ip
risk,45,ip
presented,45,ip
fd,45,ip
skilled,45,ip
corporation,45,ip
missing,45,ip
practical,44,ip
long,44,ip
existence,44,ip
objective,44,ip
ensure,44,ip
possibility,44,ip
domestic,44,ip
retail,44,ip
address,44,ip
representative,44,ip
present,44,ip
guideline,44,ip
especially,44,ip
fair,44,ip
contained,43,ip
noted,43,ip
prevent,43,ip
liability,43,ip
copying,43,ip
least,43,ip
economy,43,ip
id,43,ip
signiﬁcant,42,ip
introduced,42,ip
monopoly,42,ip
protecting,42,ip
management,42,ip
fundamental,42,ip
conduct,42,ip
agriculture,42,ip
unfair,42,ip
rambus,42,ip
clearly,41,ip
lead,41,ip
permitted,41,ip
balance,41,ip
nation,41,ip
hand,41,ip
conferred,41,ip
degree,41,ip
utility,41,ip
idea,41,ip
prior,41,ip
contract,41,ip
japan's,41,ip
kuanpoth,41,ip
supply,41,ip
course,41,ip
participant,41,ip
markem,41,ip
useful,40,ip
us,40,ip
sense,40,ip
lack,40,ip
moreover,40,ip
creation,40,ip
implementing,40,ip
negative,40,ip
infringing,40,ip
force,40,ip
restoration,40,ip
geneva,40,ip
consent,40,ip
variant,40,ip
browsing,40,ip
brand,39,ip
deﬁnition,39,ip
show,39,ip
agreed,39,ip
light,39,ip
comply,39,ip
oxford,39,ip
consequence,39,ip
regarding,39,ip
basic,39,ip
like,39,ip
para,39,ip
produced,38,ip
per,38,ip
allowing,38,ip
subsequent,38,ip
intended,38,ip
continued,38,ip
conﬂict,38,ip
allow,38,ip
record,38,ip
able,38,ip
model,38,ip
cover,38,ip
opinion,38,ip
sign,38,ip
algorithm,38,ip
seems,38,ip
chinese,38,ip
ambush,38,ip
ii,38,ip
blocking,38,ip
intermediary,38,ip
mulder,38,ip
vodka,37,ip
justice,37,ip
criterion,37,ip
private,37,ip
approval,37,ip
added,37,ip
construction,37,ip
create,37,ip
independent,37,ip
developed,37,ip
remedy,37,ip
enterprise,37,ip
accepted,36,ip
determined,36,ip
negotiating,36,ip
future,36,ip
taking,36,ip
al,36,ip
structure,36,ip
scientiﬁc,36,ip
medical,36,ip
multinational,36,ip
royalty,36,ip
designation,36,ip
domain,36,ip
circulation,36,ip
characteristic,35,ip
august,35,ip
normative,35,ip
berne,35,ip
regulatory,35,ip
debate,35,ip
focus,35,ip
feature,35,ip
connection,35,ip
later,35,ip
proposed,35,ip
implemented,35,ip
share,35,ip
relief,35,ip
delegation,35,ip
allowed,34,ip
canada,34,ip
necessarily,34,ip
school,34,ip
support,34,ip
design,34,ip
failure,34,ip
includes,34,ip
recognition,34,ip
category,34,ip
alternative,34,ip
cir,34,ip
corp,34,ip
language,34,ip
th,34,ip
partnership,34,ip
main,34,ip
ﬁrm,34,ip
cees,34,ip
transboundary,34,ip
arnold,33,ip
version,33,ip
breach,33,ip
january,33,ip
consider,33,ip
amount,33,ip
various,33,ip
play,33,ip
instrument,33,ip
effective,33,ip
ability,33,ip
accordance,33,ip
end,33,ip
machine,33,ip
patenting,33,ip
component,33,ip
inventor,33,ip
attempt,33,ip
around,33,ip
formal,33,ip
variety,33,ip
undertaking,33,ip
imbalance,33,ip
olive,33,ip
reputation,32,ip
stated,32,ip
importance,32,ip
individual,32,ip
avoid,32,ip
across,32,ip
response,32,ip
particularly,32,ip
kind,32,ip
neither,32,ip
essential,32,ip
permit,32,ip
minimum,32,ip
seek,32,ip
submitted,32,ip
go,32,ip
statutory,32,ip
code,32,ip
hence,32,ip
positive,32,ip
applicable,32,ip
attack,32,ip
come,32,ip
etc,32,ip
dominant,32,ip
duty,32,ip
accession,32,ip
guarantee,32,ip
higher,31,ip
defence,31,ip
wording,31,ip
list,31,ip
involved,31,ip
perspective,31,ip
brought,31,ip
holding,31,ip
though,31,ip
entry,31,ip
boundary,31,ip
andor,31,ip
france,31,ip
jurisdiction,31,ip
ex,31,ip
harmonization,31,ip
trapped,31,ip
cross-border,31,ip
exclusivity,30,ip
french,30,ip
status,30,ip
entitled,30,ip
line,30,ip
intention,30,ip
suggested,30,ip
compliance,30,ip
interpreted,30,ip
open,30,ip
working,30,ip
whereas,30,ip
medium,30,ip
read,30,ip
object,30,ip
incentive,30,ip
constitute,30,ip
mere,30,ip
contrast,30,ip
choice,30,ip
accordingly,30,ip
previously,30,ip
parallel,30,ip
german,30,ip
compatibility,30,ip
rightholders,30,ip
chidi,30,ip
antiretroviral,30,ip
tea,30,ip
confusion,29,ip
lord,29,ip
mr,29,ip
put,29,ip
discussed,29,ip
rationale,29,ip
determining,29,ip
additional,29,ip
contains,29,ip
merely,29,ip
difference,29,ip
perhaps,29,ip
observed,29,ip
reasonable,29,ip
body,29,ip
re,29,ip
directly,29,ip
distinction,29,ip
difﬁcult,29,ip
attribute,29,ip
forum,29,ip
currently,29,ip
biological,29,ip
diversity,29,ip
seem,29,ip
applies,29,ip
lawful,29,ip
vietnamese,29,ip
assembly,29,ip
lower,28,ip
described,28,ip
major,28,ip
droit,28,ip
follows,28,ip
despite,28,ip
fed,28,ip
simply,28,ip
literal,28,ip
effort,28,ip
issued,28,ip
liberal,28,ip
imported,28,ip
economics,28,ip
recently,28,ip
strong,28,ip
active,28,ip
latter,28,ip
geographic,28,ip
contrary,28,ip
no,28,ip
favale,28,ip
swakopmund,28,ip
extended,27,ip
actually,27,ip
seen,27,ip
america,27,ip
robin,27,ip
towards,27,ip
gain,27,ip
comprehensive,27,ip
goal,27,ip
help,27,ip
prohibition,27,ip
heritage,27,ip
network,27,ip
substance,27,ip
increase,27,ip
doubt,27,ip
last,27,ip
increasing,27,ip
experience,27,ip
month,27,ip
substantive,27,ip
motorcycle,27,ip
english,27,ip
kamperman,27,ip
sander,27,ip
behaviour,27,ip
director,27,ip
regarded,27,ip
informal,27,ip
farmer,27,ip
disodium,27,ip
champagne,26,ip
complaint,26,ip
statement,26,ip
actual,26,ip
paragraph,26,ip
inclusion,26,ip
full,26,ip
exercise,26,ip
implication,26,ip
opportunity,26,ip
contain,26,ip
appears,26,ip
hold,26,ip
granting,26,ip
manner,26,ip
bank,26,ip
inventive,26,ip
mainly,26,ip
unless,26,ip
formulation,26,ip
identify,26,ip
asian,26,ip
face,26,ip
database,26,ip
administrative,26,ip
affect,26,ip
adaptation,26,ip
brown,26,ip
moral,26,ip
zipher,26,ip
marcella,26,ip
advance,25,ip
range,25,ip
claimant,25,ip
department,25,ip
underlying,25,ip
sector,25,ip
meet,25,ip
delay,25,ip
primarily,25,ip
argue,25,ip
amended,25,ip
setting,25,ip
political,25,ip
institute,25,ip
seeking,25,ip
directed,25,ip
memory,25,ip
infringe,25,ip
amendment,25,ip
litigation,25,ip
wall,25,ip
offer,25,ip
territory,25,ip
personal,25,ip
arewa,25,ip
colonial,25,ip
privilege,25,ip
jakkrit,25,ip
meltwater,25,ip
ccid,25,ip
alleged,24,ip
concluded,24,ip
evaluation,24,ip
speciﬁcally,24,ip
promote,24,ip
establishment,24,ip
resulting,24,ip
considering,24,ip
obtain,24,ip
sought,24,ip
dusollier,24,ip
hague,24,ip
thing,24,ip
effectively,24,ip
exist,24,ip
district,24,ip
crucial,24,ip
kerr,24,ip
office,24,ip
importation,24,ip
exchange,24,ip
tool,24,ip
legally,24,ip
revised,24,ip
emphasis,24,ip
character,24,ip
paul,24,ip
checkpoint,24,ip
defendant,23,ip
london,23,ip
deal,23,ip
million,23,ip
introduction,23,ip
wright,23,ip
ginsburg,23,ip
exemption,23,ip
suggests,23,ip
legislative,23,ip
small,23,ip
refers,23,ip
expired,23,ip
reduce,23,ip
addressed,23,ip
every,23,ip
impose,23,ip
ﬁeld,23,ip
mathematical,23,ip
intangible,23,ip
operation,23,ip
modern,23,ip
investment,23,ip
advantage,23,ip
furthermore,23,ip
primary,23,ip
together,23,ip
four,23,ip
called,23,ip
oil,23,ip
misappropriation,23,ip
chapter,23,ip
export,23,ip
correa,23,ip
civil,23,ip
border,23,ip
american,23,ip
fee,23,ip
register,23,ip
jacob,23,ip
iii,23,ip
strowel,23,ip
guaranteed,23,ip
constitution,23,ip
daniel,23,ip
expiration,23,ip
absence,22,ip
followed,22,ip
mentioned,22,ip
low,22,ip
signiﬁcance,22,ip
incorporated,22,ip
potentially,22,ip
excluded,22,ip
examination,22,ip
dealing,22,ip
institution,22,ip
created,22,ip
bring,22,ip
collective,22,ip
combination,22,ip
changing,22,ip
exclusion,22,ip
written,22,ip
otherwise,22,ip
applying,22,ip
ﬁnding,22,ip
implement,22,ip
best,22,ip
indeed,22,ip
liable,22,ip
violation,22,ip
competitive,22,ip
western,22,ip
prohibited,22,ip
assam,22,ip
west,22,ip
allows,22,ip
actavis,22,ip
althaf,22,ip
kraus,22,ip
markus,22,ip
¨ussli,22,ip
ofﬁces,22,ip
usually,21,ip
care,21,ip
commentator,21,ip
ﬁnal,21,ip
centre,21,ip
arising,21,ip
via,21,ip
broad,21,ip
favour,21,ip
turn,21,ip
single,21,ip
restricted,21,ip
affected,21,ip
say,21,ip
natural,21,ip
ﬁxed,21,ip
initial,21,ip
matrix,21,ip
zekos,21,ip
subject-matter,21,ip
stored,21,ip
contribution,21,ip
corresponding,21,ip
direct,21,ip
license,21,ip
threat,21,ip
east,21,ip
pressure,21,ip
enable,21,ip
leading,21,ip
capacity,21,ip
news,21,ip
folklore,21,ip
smith,21,ip
marsoof,21,ip
class,20,ip
damage,20,ip
great,20,ip
sold,20,ip
loss,20,ip
large,20,ip
indicated,20,ip
ricketson,20,ip
canadian,20,ip
extend,20,ip
broader,20,ip
foodstuff,20,ip
determination,20,ip
majority,20,ip
cambridge,20,ip
protects,20,ip
submission,20,ip
claiming,20,ip
original,20,ip
discourse,20,ip
receive,20,ip
remain,20,ip
appear,20,ip
georgios,20,ip
electronic,20,ip
infringed,20,ip
inter,20,ip
firm,20,ip
custom,20,ip
minister,20,ip
germany,20,ip
joint,20,ip
so-called,20,ip
globalization,20,ip
growing,20,ip
huawei,20,ip
player,20,ip
attention,20,ip
inﬂuence,20,ip
bi,20,ip
izyumenko,20,ip
infopaq,20,ip
inspection,20,ip
filing,20,ip
nagoya,20,ip
white,19,ip
trial,19,ip
came,19,ip
display,19,ip
led,19,ip
rejected,19,ip
legislator,19,ip
facto,19,ip
validity,19,ip
gervais,19,ip
entered,19,ip
develop,19,ip
covered,19,ip
refer,19,ip
arguably,19,ip
designated,19,ip
continue,19,ip
stage,19,ip
establishing,19,ip
call,19,ip
equitable,19,ip
greater,19,ip
left,19,ip
something,19,ip
designed,19,ip
image,19,ip
parliament,19,ip
hugenholtz,19,ip
toward,19,ip
hardware,19,ip
perform,19,ip
simple,19,ip
phenomenon,19,ip
composition,19,ip
achieve,19,ip
york,19,ip
letter,19,ip
life,19,ip
ruling,19,ip
manufacturing,19,ip
reduced,19,ip
expressly,19,ip
pacific,19,ip
shift,19,ip
doha,19,ip
next,19,ip
suggest,19,ip
facilitate,19,ip
specie,19,ip
chain,19,ip
understood,19,ip
prescribed,19,ip
sometimes,19,ip
summary,19,ip
third-party,19,ip
england,19,ip
hoge,19,ip
witness,19,ip
figure,19,ip
specific,19,ip
email,18,ip
acquired,18,ip
rise,18,ip
prejudice,18,ip
legitimacy,18,ip
speech,18,ip
overall,18,ip
music,18,ip
geiger,18,ip
constitutes,18,ip
adopt,18,ip
literary,18,ip
sufﬁcient,18,ip
internationally,18,ip
obvious,18,ip
capable,18,ip
faith,18,ip
substantial,18,ip
enforce,18,ip
outcome,18,ip
cause,18,ip
similarly,18,ip
achieving,18,ip
thereby,18,ip
early,18,ip
short,18,ip
understanding,18,ip
resolution,18,ip
signal,18,ip
transformation,18,ip
novelty,18,ip
entity,18,ip
expressed,18,ip
distinctive,18,ip
sui,18,ip
generis,18,ip
previous,18,ip
lie,18,ip
successful,18,ip
japanese,18,ip
dated,18,ip
move,18,ip
quite,18,ip
ownership,18,ip
commerce,18,ip
clause,18,ip
antitrust,18,ip
signiﬁcantly,18,ip
becomes,18,ip
imposed,18,ip
biodiversity,18,ip
inequality,18,ip
raad,18,ip
organism,18,ip
garment,18,ip
look,17,ip
cent,17,ip
enough,17,ip
containing,17,ip
guidance,17,ip
completely,17,ip
remains,17,ip
focused,17,ip
considerable,17,ip
separate,17,ip
drafted,17,ip
side,17,ip
book,17,ip
ﬁnd,17,ip
consequently,17,ip
reach,17,ip
aimed,17,ip
demand,17,ip
explicitly,17,ip
whole,17,ip
real,17,ip
produce,17,ip
deﬁning,17,ip
appropriation,17,ip
disclose,17,ip
finally,17,ip
whose,17,ip
alia,17,ip
express,17,ip
transit,17,ip
strategic,17,ip
cabinet,17,ip
competent,17,ip
initiative,17,ip
historical,17,ip
burden,17,ip
memorandum,17,ip
link,17,ip
oriental,17,ip
selling,17,ip
always,17,ip
warning,17,ip
envisaged,17,ip
van,17,ip
namely,17,ip
nevertheless,17,ip
essence,17,ip
illegal,17,ip
prove,17,ip
procedural,17,ip
elena,17,ip
telekabel,17,ip
google,17,ip
therapeutic,17,ip
therapy,17,ip
voluntary,17,ip
foreseen,17,ip
certiﬁcates,17,ip
grape,17,ip
label,16,ip
speciﬁed,16,ip
extending,16,ip
notice,16,ip
senftleben,16,ip
limiting,16,ip
supported,16,ip
artistic,16,ip
contested,16,ip
implies,16,ip
contemporary,16,ip
transfer,16,ip
preparation,16,ip
signed,16,ip
drafting,16,ip
regardless,16,ip
comparison,16,ip
involves,16,ip
thereof,16,ip
conception,16,ip
st,16,ip
conventional,16,ip
solely,16,ip
theory,16,ip
competing,16,ip
fall,16,ip
distinguishing,16,ip
albeit,16,ip
equally,16,ip
politics,16,ip
attorney,16,ip
prime,16,ip
drahos,16,ip
release,16,ip
affordable,16,ip
barrier,16,ip
improve,16,ip
compound,16,ip
stakeholder,16,ip
former,16,ip
dominance,16,ip
century,16,ip
obtained,16,ip
expected,16,ip
increased,16,ip
contour,16,ip
democratic,16,ip
customary,16,ip
collaboration,16,ip
authorized,16,ip
eli,16,ip
specification,16,ip
wrapper,16,ip
formality,16,ip
passing,15,ip
purchase,15,ip
apparent,15,ip
indicate,15,ip
failed,15,ip
importantly,15,ip
ingredient,15,ip
narrow,15,ip
performance,15,ip
complied,15,ip
ensuring,15,ip
justiﬁcation,15,ip
creativity,15,ip
reached,15,ip
equipment,15,ip
project,15,ip
notion,15,ip
creating,15,ip
regulated,15,ip
arise,15,ip
longer,15,ip
satisfy,15,ip
expanded,15,ip
explained,15,ip
decided,15,ip
possibly,15,ip
correct,15,ip
logical,15,ip
understand,15,ip
producing,15,ip
opposed,15,ip
extends,15,ip
detail,15,ip
essentially,15,ip
worth,15,ip
healthcare,15,ip
opposition,15,ip
dynamic,15,ip
placed,15,ip
lawyer,15,ip
consistent,15,ip
bargaining,15,ip
behind,15,ip
acquisition,15,ip
cisco,15,ip
licensed,15,ip
ﬁnancial,15,ip
arises,15,ip
title,15,ip
unauthorized,15,ip
seq,15,ip
distribution,15,ip
ante,15,ip
sanction,15,ip
informed,15,ip
unlawful,15,ip
akdeniz,15,ip
recital,15,ip
strict,15,ip
trend,15,ip
republic,15,ip
hierarchy,15,ip
retailer,15,ip
exhaustion,15,ip
equivalence,15,ip
rainfall,15,ip
soil,15,ip
beverage,14,ip
advertising,14,ip
house,14,ip
wide,14,ip
commonly,14,ip
instruction,14,ip
away,14,ip
thought,14,ip
distinctiveness,14,ip
better,14,ip
harm,14,ip
promoting,14,ip
constituted,14,ip
preventing,14,ip
creative,14,ip
complete,14,ip
keywords,14,ip
academic,14,ip
expansion,14,ip
explicit,14,ip
reserved,14,ip
instead,14,ip
adequate,14,ip
immediately,14,ip
requiring,14,ip
demonstrate,14,ip
obtaining,14,ip
viewed,14,ip
conducted,14,ip
functional,14,ip
arguing,14,ip
describe,14,ip
space,14,ip
reﬂect,14,ip
achieved,14,ip
wish,14,ip
plan,14,ip
game,14,ip
inherent,14,ip
congress,14,ip
successfully,14,ip
permanent,14,ip
maintain,14,ip
promotion,14,ip
shared,14,ip
resistance,14,ip
availability,14,ip
distinct,14,ip
administration,14,ip
netherlands,14,ip
kingdom,14,ip
population,14,ip
weak,14,ip
discus,14,ip
biotechnology,14,ip
central,14,ip
add,14,ip
conﬁdence,14,ip
revenue,14,ip
anselm,14,ip
edward,14,ip
elgar,14,ip
dell,14,ip
anticompetitive,14,ip
scenario,14,ip
complex,14,ip
conformity,14,ip
translation,14,ip
answer,14,ip
valuation,14,ip
lilly,14,ip
fysh,14,ip
disclaimer,14,ip
bill,14,ip
weapon,14,ip
cigarette,14,ip
credence,14,ip
defined,14,ip
optional,14,ip
supplementing,14,ip
old,13,ip
goodwill,13,ip
customer,13,ip
remove,13,ip
bearing,13,ip
dealt,13,ip
volume,13,ip
meant,13,ip
modiﬁed,13,ip
ordinary,13,ip
balanced,13,ip
examined,13,ip
library,13,ip
adopting,13,ip
initially,13,ip
decide,13,ip
valuable,13,ip
increasingly,13,ip
manufacture,13,ip
transmission,13,ip
purely,13,ip
relied,13,ip
examining,13,ip
deemed,13,ip
recognize,13,ip
detailed,13,ip
played,13,ip
newspaper,13,ip
formula,13,ip
needed,13,ip
freely,13,ip
contemplated,13,ip
argues,13,ip
little,13,ip
tangible,13,ip
strictly,13,ip
mind,13,ip
e-mail,13,ip
settlement,13,ip
electrical,13,ip
internal,13,ip
exclusively,13,ip
ruled,13,ip
largely,13,ip
carried,13,ip
dissenting,13,ip
alone,13,ip
facilitating,13,ip
ultimately,13,ip
raise,13,ip
false,13,ip
nonetheless,13,ip
piracy,13,ip
adapt,13,ip
admitted,13,ip
remaining,13,ip
unique,13,ip
deﬁne,13,ip
restrictive,13,ip
washington,13,ip
sole,13,ip
seed,13,ip
townsend,13,ip
leaked,13,ip
asia,13,ip
joined,13,ip
secondary,13,ip
table,13,ip
ministry,13,ip
evolution,13,ip
extensive,13,ip
intergovernmental,13,ip
multiple,13,ip
involvement,13,ip
importing,13,ip
pay,13,ip
site,13,ip
sustainable,13,ip
u,13,ip
philip,13,ip
approved,13,ip
distributor,13,ip
raised,13,ip
decline,13,ip
literature,13,ip
payment,13,ip
mandatory,13,ip
serve,13,ip
biopiracy,13,ip
specify,13,ip
weakness,13,ip
enjoy,13,ip
land,13,ip
search,13,ip
assumption,13,ip
licensee,13,ip
football,13,ip
era,13,ip
opposite,13,ip
ass,13,ip
identity,13,ip
adverse,13,ip
conceptual,13,ip
liberalism,13,ip
environmental,13,ip
phrase,13,ip
web,13,ip
minute,13,ip
definition,13,ip
dipotassium,13,ip
prohibit,13,ip
honduras,13,ip
transient,13,ip
temperature,13,ip
giving,12,ip
late,12,ip
carry,12,ip
allegation,12,ip
connotation,12,ip
undertaken,12,ip
unreasonably,12,ip
encourage,12,ip
considers,12,ip
valid,12,ip
proper,12,ip
restrict,12,ip
satisﬁed,12,ip
methodology,12,ip
took,12,ip
du,12,ip
creates,12,ip
notably,12,ip
daily,12,ip
multilateral,12,ip
television,12,ip
widely,12,ip
advocate,12,ip
problematic,12,ip
pointed,12,ip
sum,12,ip
embodied,12,ip
qualify,12,ip
chemical,12,ip
speciﬁcation,12,ip
edn,12,ip
felt,12,ip
external,12,ip
fell,12,ip
secret,12,ip
universal,12,ip
fund,12,ip
tradition,12,ip
charge,12,ip
declared,12,ip
nothing,12,ip
referring,12,ip
trans,12,ip
linkage,12,ip
korea,12,ip
six,12,ip
total,12,ip
amongst,12,ip
eye,12,ip
head,12,ip
represents,12,ip
generation,12,ip
safe,12,ip
safeguard,12,ip
aquaculture,12,ip
secretary,12,ip
identical,12,ip
shown,12,ip
appellation,12,ip
certiﬁcation,12,ip
dutch,12,ip
living,12,ip
apart,12,ip
progress,12,ip
symbol,12,ip
interplay,12,ip
subsequently,12,ip
identiﬁed,12,ip
establish,12,ip
close,12,ip
sport,12,ip
identifying,12,ip
except,12,ip
portal,12,ip
strasbourg,12,ip
charter,12,ip
professional,12,ip
tulkens,12,ip
dauteur,12,ip
compromise,12,ip
responsibility,12,ip
